berufsfeld,kategorie,skill,anzahl,anzahl_jobs_im_profil,anteil_pct
Supply Chain & Operations Manager,Domänenwissen,"Bei ABB halten wir die Industrie nicht nur am Laufen – wir machen sie schlanker und sauberer. In anspruchsvollen Anwendungen, in denen Leistung zählt und Zuverlässigkeit unabdingbar ist, sind wir der bevorzugte Partner. Hinter den Kulissen betreiben wir die wesentlichen Grundlagen unserer modernen Welt: Seilbahnen, die durch die Alpen gleiten, Lebensmittelproduktionslinien, die surren, Klimasysteme, die Komfort schaffen, Wasser und Medizin, die verfügbar sind, wenn sie gebraucht werden – und sogar bei der Entwicklung von Formel‑1‑Fahrzeugen für höchste Standards und Performance sind wir mit dabei. Kurz: Wir bringen in Bewegung, was die Welt in Bewegung hält",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,Operations Strategy,1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Du trägst Ergebnisverantwortung für deine Projekte, stellst Qualität sowie Budget- und Termintreue sicher und präsentierst Ergebnisse auf C-Level. Darüber hinaus unterstützt du aktiv bei der Akquisition neuer Projekte, entwickelst Angebote und baust bestehende Kundenbeziehungen weiter aus",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Accepting Feedback, Accepting Feedback, Active Listening, Analytical Thinking, Business Analysis, Business Opportunities, Business Process Consulting, Business Process Improvement, Business Strategy, Business Transformation, Coaching and Feedback, Communication, Competitive Advantage, Competitive Analysis, Conducting Research, Consumer Behavior, Creativity, Customer Experience (CX) Strategy, Customer Insight, Customer Strategy, Data Analytics, Embracing Change, Emotional Regulation, Empathy, Go-to-Market Strategies {+ 19 more}",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Intralogistik / Lagerautomation, Anlagenbau (z. B. Fördertechnik, automatisierte Lagersysteme), Bauherrenvertretung (Genehmigungen, Bauprozesse)",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Kooperativ, innovativ, piratisch, eigenverantwortlich, ambitioniert – diese fünf Werte fordern wir alle und leben wir alle",3,49,6.1
Supply Chain & Operations Manager,Soft Skills,Eigenverantwortung & Freiraum,3,49,6.1
Supply Chain & Operations Manager,Soft Skills,Eine abwechslungsreiche Tätigkeit mit Eigenverantwortung und Gestaltungsspielraum,2,49,4.1
Supply Chain & Operations Manager,Soft Skills,Hervorragende Kommunikations- und Organisationsfähigkeiten sowie ein strukturierter Arbeitsstil,2,49,4.1
Supply Chain & Operations Manager,Soft Skills,"Bei Sunrise denken wir grösser, gehen weiter und schaffen Neues. Für uns bedeutet Arbeitskultur: gemeinsam Grosses schaffen. Hier treffen Respekt und frische Ideen auf echtes Teamwork – jede Stimme zählt, jede Perspektive macht uns stärker. Unsere Leidenschaft treibt uns an, Neues zu wagen und ständig zu wachsen. Klingt nach dir? Dann werde Teil unserer Erfolgsgeschichte",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Unterstützung bei Analysen und kontinuierlichen Verbesserungen von externen Nachhaltigkeitsratings (z.B. Ecovadis, CDP, IntegrityNext, sowie stock-market ESG ratings) in Zusammenarbeit mit internen Stakeholdern und externen Dienstleistern",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Schnittstelle für Geschäftskunden- und Investoren-Anfragen zu Nachhaltigkeit, selbständiges Management der Anfragen in Absprache mit anderen Geschäftsbereichen, Dokumentation und Überwachung der Anforderungen",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Dienstleistungsorientierte sowie engagierte, strukturierte und selbständig arbeitende Persönlichkeit mit ausgeprägten analytischen Fähigkeiten",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Strukturierte Arbeitsweise und ausgeprägte Teamfähigkeit, auch in anspruchsvollen Situationen",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Kreativität und Initiative nutzen, um Probleme zu lösen und Ziele zu erreichen",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Durchführung von Anpassungen und Modifikationen (Custom Fields, Custom Menus, Custom Tabs, Event Actions) in Abstimmung mit den Fachbereichen",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,Planung und Durchführung internationaler Schulungen für Key User und Prozessverantwortliche in der gesamten Unternehmensgruppe,1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Selbständige, strukturierte Arbeitsweise und die Fähigkeit Prioritäten zu setzen",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,Evaluation und Betreuung von Lieferanten im Kundenland (inkl. Lokalisierung /Offset) sowie Durchführung internationaler Marktanalysen,1,49,2.0
Supply Chain & Operations Manager,Soft Skills,Fähigkeit zur strukturierten Steuerung und Kommunikation über verschiedene Stakeholder-Ebenen hinweg,1,49,2.0
Supply Chain & Operations Manager,Soft Skills,Führungskraft Erste Ebene,1,49,2.0
Supply Chain & Operations Manager,Soft Skills,Personelle und fachliche Führung und Förderung der unterstellten Mitarbeitenden inkl. eines Lernenden,1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Verantwortung für die Planung, Organisation und Durchführung der Materialbereitstellung sowie Belieferung von Helikopterbasen und Ressorts im Rega-Center",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Verantwortung für die Umsetzung und Weiterentwicklung des gesamten Lagerkonzepts (u.a. Bestandesführung, Lagerung und Kennzeichnung von Gütern, Prüfung von Lagerbedingungen/-dauer, Lagerordnung sowie Zutrittsregelung)",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,Organisation und Durchführung der jährlichen Inventur,1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Lösungsorientierte, strukturierte Arbeitsweise sowie Organisationsgeschick und Durchhaltevermögen",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,Nach einer sorgfältigen und persönlichen Einführung übernimmst du die Verantwortung für «dein» Projekt oder Kundenmandat. Dabei kannst du auf die kollegiale Unterstützung deiner Kolleginnen und Kollegen zählen,1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Es ist uns ein wenig peinlich, uns für den vermutlich besten Teamspirit weit und breit selber zu rühmen. Darum zitieren wir hier einfach ein fünf Sterne-Feedback von Kununu: «Teamspirit wird gross geschrieben». Stimmt",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Die Organisation, Durchführung und Leitung von Workshops, Arbeitsgruppen und Meetings in kritischen Entscheidungs- und Terminsituationen gehören ebenfalls zu deinem Aufgabenbereich. Dabei stellst du eine effiziente Entscheidungsfindung durch gezielte Vorbereitung und Moderation sicher",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,Ausgeprägte analytische und organisatorische Fähigkeiten sowie eine selbstständige und strukturierte Arbeitsweise sind für dich selbstverständlich,1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Lösungsorientierte, kommunikative und proaktive Arbeitsweise; kundenorientiertes Auftreten gegenüber internen Kunden und Lieferanten",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,Gute analytische Fähigkeiten sowie eine strukturierte und selbstständige Arbeitsweise,1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Eigenverantwortliche Forschungsarbeit, ggf. mit international tätigen Unternehmen",1,49,2.0
Supply Chain & Operations Manager,Soft Skills,Eine innovative Denkweise; Erfahrungen mit GenAI und Cloud-Technologien sind von Vorteil,1,49,2.0
Supply Chain & Operations Manager,Soft Skills,"Accepting Feedback, Accepting Feedback, Active Listening, Analytical Thinking, Application Software, Business Model Development, Business Process Modeling, Business Systems, Communication, Creativity, Developing Training Materials, Embracing Change, Emerging Technologies, Emotional Regulation, Empathy, Enterprise Integration, Enterprise Software, Implementation Research, Implementation Support, Implementing Technology, Inclusion, Innovative Design, Intellectual Curiosity, IT Infrastructure, Learning Agility {+ 18 more}",1,49,2.0
Supply Chain & Operations Manager,Sonstige,Deutsch (fliessend),4,49,8.2
Supply Chain & Operations Manager,Sonstige,Was wir Ihnen bieten,4,49,8.2
Supply Chain & Operations Manager,Sonstige,Bewerbung & Kontakt,4,49,8.2
Supply Chain & Operations Manager,Sonstige,Werte statt blabla,3,49,6.1
Supply Chain & Operations Manager,Sonstige,Mutig selbst denken,3,49,6.1
Supply Chain & Operations Manager,Sonstige,"Wir ermutigen alle, selbst und aktiv mitzudenken. Und lieben es, wenn du noch dazu mutig, neu und anders denkst",3,49,6.1
Supply Chain & Operations Manager,Sonstige,Wir vermeiden Unnötiges und fokussieren uns aufs Wichtige. Vom Meistern von Herausforderungen bis zum Feiern unserer Erfolge,3,49,6.1
Supply Chain & Operations Manager,Sonstige,Weitere Benefits Schweiz,3,49,6.1
Supply Chain & Operations Manager,Sonstige,"Profitiere von 25 Tagen Ferien, exklusiven Mitarbeiterpreisen im Shop, Handy-, Internet- und TV-Abos zum Firmentarif und weiteren Vorteilen",3,49,6.1
Supply Chain & Operations Manager,Sonstige,Hinweis für Personaldienstleister,3,49,6.1
Supply Chain & Operations Manager,Sonstige,Für diese Stelle berücksichtigen wir ausschliesslich Direktbewerbungen,3,49,6.1
Supply Chain & Operations Manager,Sonstige,Required Skills,3,49,6.1
Supply Chain & Operations Manager,Sonstige,Optional Skills,3,49,6.1
Supply Chain & Operations Manager,Sonstige,"Desired Languages (If blank, desired languages not specified)",3,49,6.1
Supply Chain & Operations Manager,Sonstige,Travel Requirements,3,49,6.1
Supply Chain & Operations Manager,Sonstige,Available for Work Visa Sponsorship?,3,49,6.1
Supply Chain & Operations Manager,Sonstige,Government Clearance Required?,3,49,6.1
Supply Chain & Operations Manager,Sonstige,Job Posting End Date,3,49,6.1
Supply Chain & Operations Manager,Sonstige,Gestaltungs- und Entscheidungsspielraum,3,49,6.1
Supply Chain & Operations Manager,Sonstige,Englisch (sehr gute Kenntnisse),2,49,4.1
Supply Chain & Operations Manager,Sonstige,Flexibilität statt verbiegen,2,49,4.1
Supply Chain & Operations Manager,Sonstige,Neben Homeoffice Möglichkeiten ermöglichen wir dir bis zu 8 Wochen Workation. Zudem ist jede Position auch im 80%-Pensum möglich,2,49,4.1
Supply Chain & Operations Manager,Sonstige,Talent Acquisition Specialist,2,49,4.1
Supply Chain & Operations Manager,Sonstige,Flexibel arbeiten,2,49,4.1
Supply Chain & Operations Manager,Sonstige,Departement: School of Engineering,2,49,4.1
Supply Chain & Operations Manager,Sonstige,Dafür stehen wir,2,49,4.1
Supply Chain & Operations Manager,Sonstige,Work-Life-Balance,2,49,4.1
Supply Chain & Operations Manager,Sonstige,Diversität und Inklusion,2,49,4.1
Supply Chain & Operations Manager,Sonstige,Persönliche Entwicklung,2,49,4.1
Supply Chain & Operations Manager,Sonstige,"Ökologische, ökonomische und soziale Nachhaltigkeit an der ZHAW",2,49,4.1
Supply Chain & Operations Manager,Sprachen,Sehr gute Deutsch- und Englischkenntnisse,3,49,6.1
Supply Chain & Operations Manager,Sprachen,Gute Deutsch- und Englischkenntnisse,2,49,4.1
Supply Chain & Operations Manager,Sprachen,Sehr gute Deutsch- und Englischkenntnisse; weitere Sprachen sind von Vorteil,2,49,4.1
Supply Chain & Operations Manager,Sprachen,Sehr gute Deutschkenntnisse in Wort und Schrift sowie Französischkenntnisse von Vorteil,2,49,4.1
Supply Chain & Operations Manager,Sprachen,Ausgezeichnete Sprachkenntnisse (Deutsch und Englisch) sowie souveräner Umgang mit Anspruchsgruppen aller Management-Ebenen,1,49,2.0
Supply Chain & Operations Manager,Sprachen,Vertragssichere Deutsch- und Englischkenntnisse in Wort und Schrift,1,49,2.0
Supply Chain & Operations Manager,Sprachen,Sehr gute Deutschkenntnisse und solide Englischkenntnisse,1,49,2.0
Supply Chain & Operations Manager,Sprachen,"Wir suchen eine Persönlichkeit mit einem abgeschlossenen Masterstudium in Ingenieurwissenschaften, Naturwissenschaften oder Betriebswirtschaft. Bei Promotionswunsche muss die Berechtigung zur Promotion bei der Heimuniversität vorliegen. Sie bringen ein hohes Mass an Motivation, eine selbständige, ergebnisorientierte Arbeitsweise, Eigeninitiative, Leistungsbereitschaft und Spass an der wissenschaftlichen Arbeit mit. Idealerweise kennen Sie die aktuellen Fragestellungen im Bereich des Supply Chain Managements oder des nachhaltigen Supply Chain Managements. Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift setzen wir voraus",1,49,2.0
