Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investment_Stage,Investor_Names,Location,City,Canton,Founded_Year,Employees,Website
EDSITech,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Beaconsmind,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
PostFinance,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
ASTRA,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Sequal,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,Unknown,,Unknown,,2023.0,3.4M CHF,Seed/Series A,Series A,,Switzerland,,,,,
CHF,AI/ML,,Unknown,,2023.0,120.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Expansion,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Thuraya,MOBILITY,,Unknown,,2023.0,17.5M USD,Seed/Series A,Series B,,Switzerland,,,,,
Sevendigit,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Aurealis,HEALTHCARE,,Unknown,,2023.0,10.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
LYRA,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
PWC,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Positive,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Ostschweizer,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
RutishauserDiVino,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ZEISS,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
SwissBorg,FINTECH,,B2B,,2023.0,20.0M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Aviation,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Nagi,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
The,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Vamoz,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Tenity,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
WearablePaymentStartup,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Advanced,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Unique,FINTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
ZKB,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Anticorrosion,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Thriving,CONSUMER,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Région,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Basel,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
First,AI/ML,,B2G,,2023.0,12.0M EUR,Seed/Series A,Series B,,Switzerland,,,,,
ATANIS,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CRISPR,FINTECH,,Unknown,,2023.0,230.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Huperty,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Innovative,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Advanced,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
New,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Nuclidium,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Catarina,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Jekta,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Melanie,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Dynamique,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
AstraZeneca,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Zwei,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Medartis,HEALTHCARE,,Unknown,,2023.0,18.0M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Lunaphore,AI/ML,,Unknown,,2023.0,40.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Astrocast,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Sesselrücken,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
SynSenses,AI/ML,,Unknown,,2023.0,10.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Startups,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Sustainable,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Relio,FINTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Bund,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Obligate,FINTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
PriceHubble,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Labors,AEROSPACE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
TBôSpinoff,SOFTWARE,,B2C,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Wingtra,AEROSPACE,,Unknown,,2023.0,22.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Holycode,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Positive,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
HTGF,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Zürcher,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Frisches,CLEANTECH,,Unknown,,2023.0,undisclosed,Funding Round,Early Stage,,Switzerland,,,,,
Oculis,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ExUber,MOBILITY,,Unknown,,2023.0,150.0M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
New,MOBILITY,,Unknown,,2023.0,15.0M CHF,Seed/Series A,Series B,,Switzerland,,,,,
CHF12,AI/ML,,Unknown,,2023.0,1.2M CHF,Seed/Series A,Seed,,Switzerland,,,,,
SICTIC,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
SICTIC,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Germanybased,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
New,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
VectivBio,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FIF,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Invenda,AI/ML,,B2C,,2023.0,19.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Von,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Aequaland,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Nexoya,AI/ML,,Unknown,,2023.0,5.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
New,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Verity,AI/ML,,Unknown,,2023.0,30.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Two,FINTECH,,Unknown,,2023.0,50.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Senbiosys,HEALTHCARE,,Unknown,,2023.0,500.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
GENILEM,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
SwissGames,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Community,MOBILITY,,Unknown,,2023.0,1.2M CHF,Seed/Series A,Seed,,Switzerland,,,,,
STALICLA,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Silicon,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Comphya,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Selfrag,AI/ML,,Unknown,,2023.0,14.3M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Sonix,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
New,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Mehr,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Winemap,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Forbes,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Tenity,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Market,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Bearmind,HEALTHCARE,,Unknown,,2023.0,1.3M CHF,Seed/Series A,Seed,,Switzerland,,,,,
CHF18,FINTECH,,B2B,,2023.0,1.8M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Scale,AI/ML,,Unknown,,2023.0,525.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
CHF12,AI/ML,,Unknown,,2023.0,1.2M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Femaleled,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ExerGo,AI/ML,,Unknown,,2023.0,1.0M EUR,Seed/Series A,Seed,,Switzerland,,,,,
Noema,HEALTHCARE,,Unknown,,2023.0,103.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Common,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Credit,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
First,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Relais,AI/ML,,B2B,,2023.0,4.5M USD,Seed/Series A,Series A,,Switzerland,,,,,
SalesWings,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Resilient,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Startfeld,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Goodwall,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Founded,HEALTHCARE,,Unknown,,2023.0,10.0M EUR,Seed/Series A,Series B,,Switzerland,,,,,
EverdreamSoft,AI/ML,,Unknown,,2023.0,1.1M USD,Seed/Series A,Seed,,Switzerland,,,,,
Oculis,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
SWISSto12,AEROSPACE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Expansion,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swisscom,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
SportbrillenStartup,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Digitale,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Three,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Authena,FINTECH,,B2C,,2023.0,,,Early Stage,,Switzerland,,,,,
More,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FluoSphera,SOFTWARE,,B2B,,2023.0,1.0M USD,Seed/Series A,Seed,,Switzerland,,,,,
New,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
TCS,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,AI/ML,,Unknown,,2023.0,1.3M CHF,Seed/Series A,Seed,,Switzerland,,,,,
OneDoc,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Adaptivv,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Vielversprechender,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Maglab,MOBILITY,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Pelt8,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Sattelfeste,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Shell,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Global,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Doping,Unknown,,B2C,,2023.0,,,Early Stage,,Switzerland,,,,,
Aeguana,AI/ML,,B2C,,2023.0,,,Early Stage,,Switzerland,,,,,
Beaconsmind,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Tandem,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Jahre,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Kemiex,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
First,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Global,AEROSPACE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Support,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Accolades,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Medtech,HEALTHCARE,,Unknown,,2023.0,32.0M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
Asceneuron,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Gut,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Oxara,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Startups,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Institut,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,AI/ML,,Unknown,,2023.0,1.5M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Triplequote,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Recolony,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Significant,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
LifeTec,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Start,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Profitabel,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Mindmaze,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Three,INDUSTRIALS,,Unknown,,2023.0,150.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Kickoff,Unknown,,Unknown,,2023.0,100.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Swiss,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Unisers,AI/ML,,Unknown,,2023.0,14.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Fresh,AI/ML,,Unknown,,2023.0,3.2M USD,Seed/Series A,Series A,,Switzerland,,,,,
Collective,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,HEALTHCARE,,Unknown,,2023.0,2.3M CHF,Seed/Series A,Seed,,Switzerland,,,,,
AtlasVR,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
EraCal,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Metafuels,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Investoren,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Entrepreneurial,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Neue,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Ymmunobio,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Gaia,AI/ML,,Unknown,,2023.0,1.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Ten,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Klarpay,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
South,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
EthonAI,AI/ML,,B2B,,2023.0,6.8M USD,Seed/Series A,Series A,,Switzerland,,,,,
New,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Investor,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Taurus,FINTECH,,B2B,,2023.0,65.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Spanish,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Ajuna,FINTECH,,Unknown,,2023.0,5.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Future,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Investorengruppe,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ETH,HEALTHCARE,,Unknown,,2023.0,12.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Strategic,AI/ML,,Unknown,,2023.0,2.6M CHF,Seed/Series A,Seed,,Switzerland,,,,,
FIT,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
TrekkSoft,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
MPower,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Swissnex,AGTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ZenOwn,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Umsatz,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Terra,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Building,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Another,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Major,MOBILITY,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
UMushroom,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Sleepiz,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Lernturm,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Fresh,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
LOXO,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Grow,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Mila,AI/ML,,B2B,,2023.0,2.0M USD,Seed/Series A,Seed,,Switzerland,,,,,
Choosing,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Ten,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Windsor,SOFTWARE,,B2B,,2023.0,1.0M USD,Seed/Series A,Seed,,Switzerland,,,,,
Founded,SOFTWARE,,B2B,,2023.0,5.5M USD,Seed/Series A,Series A,,Switzerland,,,,,
Additional,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Geld,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Room,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
LeadiNNg,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Volumina,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Une,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,AI/ML,,B2B,,2023.0,2.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Sale,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
The,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FIT,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
GenTwo,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
SwissKenyan,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Worlds,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Five,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Xsensio,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
TCS,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Frisches,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Innovation,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ETH,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Mental,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Comphya,HEALTHCARE,,Unknown,,2023.0,5.1M CHF,Seed/Series A,Series A,,Switzerland,,,,,
BEKB,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Wordpress,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Loanboox,AI/ML,,B2G,,2023.0,,,Early Stage,,Switzerland,,,,,
ICTStartupLösungen,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Piqur,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Lab14,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Inventx,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Venture,AI/ML,,Unknown,,2023.0,6.3M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Biosimo,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Relai,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Zurichbased,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
WW,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Continuous,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Kontinuierliches,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Croissance,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
TOM,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Vier,AGTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Positive,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FinTechStartup,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
SEFWomenAward,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Yasai,AI/ML,,B2B,,2023.0,undisclosed,Funding Round,Early Stage,,Switzerland,,,,,
Migros,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
PreSeries,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
KUORI,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Acodis,HEALTHCARE,,B2B,,2023.0,6.0M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Tensor,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Fresh,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
QUMEA,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Tech5,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
MindMetrix,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
USD,AI/ML,,Unknown,,2023.0,2.7M USD,Seed/Series A,Seed,,Switzerland,,,,,
Cyber,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Medtech,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Incubator,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Additional,SOFTWARE,,B2B,,2023.0,4.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Millionen,FINTECH,,Unknown,,2023.0,2.5M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Swiss,SOFTWARE,,B2B,,2023.0,1.75M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Swissto12,AEROSPACE,,Unknown,,2023.0,30.0M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
ClearSpace,AI/ML,,Unknown,,2023.0,26.0M EUR,Seed/Series A,Series B,,Switzerland,,,,,
Alithea,AI/ML,,Unknown,,2023.0,1.0M EUR,Seed/Series A,Seed,,Switzerland,,,,,
Vaudoise,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Green,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Six,FINTECH,,Unknown,,2023.0,200.0M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
Digitale,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Fintech,FINTECH,,Unknown,,2023.0,1.9M USD,Seed/Series A,Seed,,Switzerland,,,,,
ZKB,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
New,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Switzerlands,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Neurosoft,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Promising,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
HighTech,FINTECH,,Unknown,,2023.0,1.3M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Listed,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
KlimaInvestor,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Open,FINTECH,,B2B,,2023.0,4.1M USD,Seed/Series A,Series A,,Switzerland,,,,,
Planny,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Seasoned,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Climeworks,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
VLocker,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Baselbiet,Unknown,,Unknown,,2023.0,13.7M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Group,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Watt,INDUSTRIALS,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
