Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investor_Type,Investor_Names,Country,Founding_Year,Investment_Stage,Valuation,Exit_Type,Startup_Stage,Data_Source
Miraex,INDUSTRIALS,,B2B,"AR/VR, Manufacturing",2020.0,2.8M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Series A,,,Active,Venturekick
Online,MOBILITY,,B2B,"Mobility, AR/VR",2020.0,,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
PCR,HEALTHCARE,,B2B,"Mobility, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
PharmaBiome,HEALTHCARE,,B2B,"AI, Mobility, Healthtech, AR/VR",2020.0,1.75M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Series A,,,Active,Venturekick
Polyneuron,AI/ML,,B2B,AI,2020.0,36.5M CHF,Series A,VC Fund,,Switzerland,2020.0,Series A,,,Active,Venturekick
Positrigo,AI/ML,,B2B,"AI, Biotech, Mobility",2020.0,6.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Series B,,,Active,Venturekick
Pregnolia,AI/ML,,B2B,AI,2020.0,4.2M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Series B,,,Active,Venturekick
Regenosca,B2B,,B2B,,2020.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Seed,,,Active,Venturekick
Resistell,B2B,,B2B,,2020.0,,Funding Round,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
RetinAI,AI/ML,,B2B,"AI, AR/VR",2020.0,,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
SEED,B2B,,B2B,,2020.0,1.0M CHF,Series A,VC Fund,,Switzerland,2020.0,Series A,,,Active,Venturekick
STIMITs,HEALTHCARE,,B2B,Healthtech,2020.0,,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
Scailyte,AI/ML,,B2B,AI,2020.0,,Series A,VC Fund,,Switzerland,2020.0,Series A,,,Active,Venturekick
Scale,B2B,,B2B,AR/VR,2020.0,,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
Scale,B2B,,B2B,AR/VR,2020.0,,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
Scandit,AI/ML,,B2B,"AI, AR/VR",2020.0,80.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Growth,,,Active,Venturekick
Series,AI/ML,,B2B,AI,2020.0,1.75M CHF,Series A,VC Fund,,Switzerland,2020.0,Series A,,,Active,Venturekick
Series,AI/ML,,B2B,AI,2020.0,5.1M CHF,Series A,VC Fund,,Switzerland,2020.0,Series A,,,Active,Venturekick
Series,SAAS,,B2B,"SaaS, Mobility",2020.0,,Series A,VC Fund,,Switzerland,2020.0,Series A,,,Active,Venturekick
Skypull,B2B,,B2B,,2020.0,,Funding Round,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
SmartHelio,CLEANTECH,,B2B,"AI, Cleantech, AR/VR, Analytics",2020.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Seed,,,Active,Venturekick
Startup,B2B,,B2B,AR/VR,2020.0,,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2020.0,Early Stage,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"Biotech, Mobility, Healthtech, Robotics, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Biotech, Mobility, Robotics, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, SaaS, Mobility, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,AEROSPACE,,B2B,"AI, SaaS, Mobility, AR/VR, Cloud, Analytics",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, SaaS, Biotech, IoT, Mobility, Cleantech, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Mobility, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Biotech, Mobility, Healthtech, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Biotech, Mobility, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"Biotech, Mobility, Healthtech, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,SAAS,,B2B,"Mobility, AR/VR, Analytics",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Mobility, Healthtech, Robotics, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"AI, IoT, Mobility, Cleantech, Robotics, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Biotech, Mobility, Healthtech, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, SaaS, Mobility, Healthtech, Cleantech, AR/VR, Analytics, EdTech",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Healthtech, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Mobility, Healthtech, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Mobility, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Mobility, Robotics, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,B2B,,B2B,AR/VR,2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,SAAS,,B2B,"Biotech, Mobility, AR/VR, Analytics",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Biotech, IoT, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Mobility, Healthtech, Cleantech, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Biotech, IoT, Mobility, Healthtech, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Mobility, Healthtech, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Cleantech, AR/VR",2020.0,,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"Healthtech, Cleantech, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Mobility, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Mobility, Healthtech, Robotics, AR/VR",2020.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Swiss,HEALTHCARE,,B2B,"Biotech, IoT, AR/VR",2020.0,,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2020.0,Early Stage,,,Active,Venturekick
Swiss,B2B,,B2B,AR/VR,2020.0,,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
Swiss,HEALTHCARE,,B2B,"Biotech, IoT, AR/VR",2020.0,,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2020.0,Early Stage,,,Active,Venturekick
Synendos,HEALTHCARE,,B2B,AI,2020.0,20.0M CHF,Series A,VC Fund,,Switzerland,2020.0,Series A,,,Active,Venturekick
Synthara,AI/ML,,B2B,"AI, Biotech, Mobility, AR/VR",2020.0,,Seed,Accelerator/Grant,,Switzerland,2020.0,Seed,,,Active,Venturekick
TOP,B2B,,B2B,AR/VR,2020.0,,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
TOP,HEALTHCARE,,B2B,"AI, Healthtech, AR/VR",2020.0,,Funding Round,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
TOP,AI/ML,,B2B,AI,2020.0,25.0M USD,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
TOP,AI/ML,,B2B,"AI, AR/VR",2020.0,23.0M CHF,Series C,VC Fund,,Switzerland,2020.0,Series C,,,Active,Venturekick
Technis,AI/ML,,B2B,AI,2020.0,3.2M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Series B,,,Active,Venturekick
Terapet,HEALTHCARE,,B2B,"Healthtech, AR/VR",2020.0,500.0K EUR,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Series A,,,Active,Venturekick
Terapet,HEALTHCARE,,B2B,"Mobility, Healthtech",2020.0,,Seed,Accelerator/Grant,,Switzerland,2020.0,Seed,,,Active,Venturekick
Terapets,HEALTHCARE,,B2B,"Healthtech, Logistics",2020.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Seed,,,Active,Venturekick
Three,B2B,,B2B,AR/VR,2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Three,HEALTHCARE,,B2B,"Healthtech, AR/VR",2020.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Pre-Seed,,,Active,Venturekick
Tinamu,B2B,,B2B,,2020.0,1.1M CHF,Seed,Accelerator/Grant,,Switzerland,2020.0,Seed,,,Active,Venturekick
Two,CLEANTECH,,B2B,"Cleantech, AR/VR",2020.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Seed,,,Active,Venturekick
Uepaas,B2B,,B2B,,2020.0,,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
UniSieve,MOBILITY,,B2B,"Mobility, Manufacturing",2020.0,4.6M USD,Funding Round,Accelerator/Grant,,Switzerland,2020.0,Series B,,,Active,Venturekick
Vatorex,SAAS,,B2B,"SaaS, Mobility, AR/VR",2020.0,1.6M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Series A,,,Active,Venturekick
Voliro,AI/ML,,B2B,AI,2020.0,2.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Series A,,,Active,Venturekick
Volkswirtschaftsstiftung,B2B,,B2B,,2020.0,,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2020.0,Early Stage,,,Active,Venturekick
Wulf,CLEANTECH,,B2B,,2020.0,,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Early Stage,,,Active,Venturekick
XRnanotech,B2B,,B2B,"Biotech, AR/VR",2020.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2020.0,Seed,,,Active,Venturekick
Zippsafe,INDUSTRIALS,,B2B,"AR/VR, Manufacturing",2020.0,3.0M CHF,Funding Round,Accelerator/Grant,,Switzerland,2020.0,Series B,,,Active,Venturekick
