Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investor_Type,Investor_Names,Country,Founding_Year,Investment_Stage,Valuation,Exit_Type,Startup_Stage,Data_Source
Acetec Semiconductor,|Semiconductors|,,,|Semiconductors|,," 42,94,788 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Acorn International,|Advertising|,,,|Advertising|,," 4,30,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Actionsoft,|Enterprise Software|,,,|Enterprise Software|,," 16,04,278 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
AdMaster,|Advertising|,,,|Advertising|,, -   ,2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
AdsIt,|Advertising|,,,|Advertising|,," 50,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Adsame,|Advertising|,,,|Advertising|,," 5,00,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Adsit Media Technology,|Advertising|,,,|Advertising|,," 74,58,702 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Aeonmed Medical Treatment,|Health Care|,,,|Health Care|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Agribots,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
AiMeiWei,|Hospitality|,,,|Hospitality|,," 20,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Ailola,|Education|,,,|Education|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Ailvxing net,|Travel|,,,|Travel|,," 11,63,934 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Aipai,|Photography|,,,|Photography|,," 4,48,00,000 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Alltech Medical Systems,|Health Care|,,,|Health Care|,," 65,99,285 ",4.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Allyes Advertisement Network,|Advertising|,,,|Advertising|,," 14,05,00,000 ",4.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
AnShuo Information Technology,|Mobile|,,,|Mobile|,," 60,90,909 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Anergis,|Biotechnology|,,,|Biotechnology|,," 2,00,00,000 ",1.0,,,CHE,,,,operating,Operating,Kaggle Crunchbase
Angel Group Holding Company,|Investment Management|Venture Capital|Medical|,,,|Investment Management|Venture Capital|Medical|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Angel Medical Group,|Hospitality|,,,|Hospitality|,," 1,64,74,464 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Anke,|Health Care|,,,|Health Care|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Anokion SA,|Biotechnology|,,,|Biotechnology|,," 3,75,00,000 ",1.0,,,CHE,,,,,Operating,Kaggle Crunchbase
Aobi Island,|Education|,,,|Education|,," 43,92,386 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Apricot Trees,|Health Care|,,,|Health Care|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Arkmicro,|Semiconductors|,,,|Semiconductors|,," 30,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Arrail Dental Clinic,|Dental|Health Care|,,,|Dental|Health Care|,," 11,00,00,000 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
AskBot,|Social Media|,,,|Social Media|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
AutoNavi,|Software|Transportation|Public Transportation|,,,|Software|Transportation|Public Transportation|,," 4,00,00,000 ",1.0,,,CHN,,,,acquired,Acquired,Kaggle Crunchbase
Awesomi,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Ayi Laile,,,,,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Ayibang,,,,,," 1,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
BTR,|Clean Technology|,,,|Clean Technology|,," 16,23,640 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
BabyBus,|Education|,,,|Education|,," 20,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Babytree,|Social Media|,,,|Social Media|,," 2,60,00,000 ",4.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Baiyaxuan,|E-Commerce|,,,|E-Commerce|,," 6,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Bamatea,|E-Commerce|,,,|E-Commerce|,," 2,40,12,806 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Basetex Group,|Advertising|,,,|Advertising|,," 3,60,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Basewin Technology,|Mobile|,,,|Mobile|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Basisnote AG,|Biotechnology|,,,|Biotechnology|,," 9,11,000 ",1.0,,,CHE,,,,operating,Operating,Kaggle Crunchbase
BeDo,|Social Media|,,,|Social Media|,," 5,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Beaker,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
BeiBei,|E-Commerce|,,,|E-Commerce|,," 2,44,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
BeiGene,|Biotechnology|,,,|Biotechnology|,," 7,50,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Beiang Technology,|Clean Technology|,,,|Clean Technology|,, -   ,2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Beijing Digital orthodox Technology,|Enterprises|,,,|Enterprises|,," 14,65,559 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Beijing PingCo Technology,|Mobile|,,,|Mobile|,," 65,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Beijing Sanji Wuxian Internet Technology,|Search|,,,|Search|,," 10,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Beijing Wosign E-Commerce Services,|Mobile|,,,|Mobile|,," 16,29,549 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Beijing Zhijin Leye Education and Technology Co,|Enterprise Software|,,,|Enterprise Software|,," 43,90,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Beijing Zhongbaixin Software Technology,|Mobile|,,,|Mobile|,," 11,60,058 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Beisen,|Consulting|,,,|Consulting|,," 16,03,420 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Belmont,|Clean Technology|,,,|Clean Technology|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Belter Health,|Health Care|,,,|Health Care|,," 15,69,037 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Best Solar,|Clean Technology|,,,|Clean Technology|,," 2,15,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Bestcake,|E-Commerce|,,,|E-Commerce|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Bihu.com,|Advertising|,,,|Advertising|,," 1,00,00,000 ",1.0,,,CHN,,,,closed,Closed,Kaggle Crunchbase
Bioquimica,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Biostar Pharmaceuticals,|Biotechnology|,,,|Biotechnology|,," 36,05,000 ",1.0,,,CHN,,,,,Operating,Kaggle Crunchbase
BitComet,|Software|,,,|Software|,," 20,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
BizArk,|E-Commerce|,,,|E-Commerce|,," 5,00,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Black Rhino Games,|Games|,,,|Games|,," 20,265 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
BlogBus,|Web Hosting|,,,|Web Hosting|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
BlogCN,|News|,,,|News|,," 83,40,000 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
BlueWhale,|Software|,,,|Software|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Boke,|Enterprise Software|,,,|Enterprise Software|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Boomsense,|Web Hosting|,,,|Web Hosting|,," 36,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Bosideng,|Fashion|,,,|Fashion|,," 3,13,48,387 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Brandma.co,|Consulting|Brand Marketing|Intellectual Property|,,,|Consulting|Brand Marketing|Intellectual Property|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Brandtology,|Advertising|Social Media Monitoring|Social Media|Public Relations|Sales and Marketing|Brand Marketing|Curated Web|,,,|Advertising|Social Media Monitoring|Social Media|Public Relations|Sales and Marketing|Brand Marketing|Curated Web|,," 33,50,000 ",2.0,,,CHN,,,,acquired,Acquired,Kaggle Crunchbase
BridgeCo,|Media|Consumer Electronics|Networking|Apps|Audio|Software|,,,|Media|Consumer Electronics|Networking|Apps|Audio|Software|,," 6,95,00,000 ",5.0,,,CHE,,,,acquired,Acquired,Kaggle Crunchbase
Broadlink,|Manufacturing|,,,|Manufacturing|,," 3,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Bycler,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
CAXA,|Design|,,,|Design|,," 1,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
CDP,|Consulting|,,,|Consulting|,," 63,40,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
CEDU,|Education|,,,|Education|,," 25,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
CITIC Information Development,|Enterprise Software|,,,|Enterprise Software|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
CITIC Pharmaceutical,|Health Care|,,,|Health Care|,," 2,31,00,000 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
CNZZ,|Enterprise Software|,,,|Enterprise Software|,," 1,50,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
COFCO,,,,,," 3,20,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
CREAT,|Enterprises|Enterprise Software|,,,|Enterprises|Enterprise Software|,," 40,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
CSD E.P. Water Service,|Clean Technology|,,,|Clean Technology|,, -   ,2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
CT Atlantic,|Biotechnology|,,,|Biotechnology|,," 89,70,000 ",1.0,,,CHE,,,,operating,Operating,Kaggle Crunchbase
Caixin Media,|News|,,,|News|,," 88,88,247 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Canlife,|E-Commerce|,,,|E-Commerce|,," 1,63,934 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Capital Alliance Software,|Mobile|,,,|Mobile|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Celgen Biopharma,|Biotechnology|,,,|Biotechnology|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Centaur,|Software|,,,|Software|,," 1,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Centec Networks,|Semiconductors|,,,|Semiconductors|,," 1,40,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Certalia,|Education|,,,|Education|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
CertusNet,|Software|,,,|Software|,, -   ,3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Changba,|Social Media|,,,|Social Media|,," 1,50,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Changelight,|Manufacturing|,,,|Manufacturing|,," 1,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Channelsoft (Beijing) Technology,|Software|,,,|Software|,," 3,15,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Chanyouji,|Travel|,,,|Travel|,," 1,58,730 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Chegongfang,|E-Commerce|,,,|E-Commerce|,," 16,23,640 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Chemayi,|Curated Web|,,,|Curated Web|,," 20,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Chenghai Technology,|Manufacturing|,,,|Manufacturing|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Chenguang Biotech,|Biotechnology|,,,|Biotechnology|,," 71,74,231 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China Broad Media,|News|,,,|News|,," 10,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China Communications Services Corporation,|Enterprises|Enterprise Software|,,,|Enterprises|Enterprise Software|,," 6,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China Garment,|Fashion|,,,|Fashion|,," 1,50,07,503 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China Health Media,|News|,,,|News|,," 1,50,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China Intelligent Transport System Group,|Public Transportation|,,,|Public Transportation|,," 8,47,97,290 ",4.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China Power Equipment,,,,,," 50,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China Precision Technology,|Semiconductors|,,,|Semiconductors|,," 40,62,799 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China Rapid Finance,|Finance|,,,|Finance|,," 2,10,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China Select Capital,|Finance|,,,|Finance|,," 10,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China South City Holdings,|Enterprise Software|,,,|Enterprise Software|,," 19,50,00,000 ",1.0,,,CHN,,,,,Operating,Kaggle Crunchbase
China Talent Group,|Consulting|,,,|Consulting|,," 60,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
China WebEdu Technology,|Education|,,,|Education|,, -   ,2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
ChinaPNR,|Finance|,,,|Finance|,," 67,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Chongqing Yade Technology,|Technology|,,,|Technology|,," 2,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Chumen Wenwen,|Mobile|,,,|Mobile|,," 1,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
"Clou Electronics Co., Ltd.",|Manufacturing|,,,|Manufacturing|,," 2,49,09,310 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
CloudMeter,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Cloudacc,|Photography|,,,|Photography|,," 20,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Club Tacones,|E-Commerce|,,,|E-Commerce|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Co-Work,|Mobile|,,,|Mobile|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Comsenz,|Service Providers|Social Media|,,,|Service Providers|Social Media|,," 20,00,000 ",1.0,,,CHN,,,,acquired,Acquired,Kaggle Crunchbase
Contractor Copilot,|E-Commerce|,,,|E-Commerce|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Coorpacademy,|Corporate Training|,,,|Corporate Training|,," 42,60,170 ",2.0,,,CHE,,,,operating,Operating,Kaggle Crunchbase
Crack,|Photography|,,,|Photography|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Crush on original products,|E-Commerce|,,,|E-Commerce|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Ctrax,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Cuiker,,,,,," 89,877 ",2.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Cyzone,|News|,,,|News|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
DIGIONE Company,|Advertising|,,,|Advertising|,," 32,03,316 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
DNART LIMITADA,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Dacheng Network,|Games|,,,|Games|,," 10,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Daishu.com,|Education|,,,|Education|,," 77,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Dajiabao,|Search|,,,|Search|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Dajie,|Curated Web|,,,|Curated Web|,," 95,88,257 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Dandong Xintai Electrics,|Manufacturing|,,,|Manufacturing|,," 18,46,394 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
DangDang.com,|E-Commerce|,,,|E-Commerce|,, -   ,2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Danlan,|Social Media|,,,|Social Media|,," 6,49,456 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Daoxila.com,|E-Commerce|,,,|E-Commerce|,, -   ,2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Dapu.com,|E-Commerce|,,,|E-Commerce|,," 30,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Daqi,|News|,,,|News|,, -   ,3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Darwin Lab,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Darwin Marketing,,,,,," 25,45,000 ",2.0,,,CHN,,,,,Operating,Kaggle Crunchbase
Dashi Intelligence,|Enterprise Software|,,,|Enterprise Software|,," 5,43,791 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
DataParenting,|Parenting|Crowdsourcing|,,,|Parenting|Crowdsourcing|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Dayima,|Social Media|,,,|Social Media|,," 4,10,00,000 ",4.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Dexin Interactive,|Games|,,,|Games|,," 2,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
DianDian,|Social Media|,,,|Social Media|,," 1,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Dianji Technology,|Messaging|,,,|Messaging|,," 1,30,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Dianwoba,|Local Search|Local|Service Providers|E-Commerce|,,,|Local Search|Local|Service Providers|E-Commerce|,," 1,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Dole Tian,|E-Commerce|,,,|E-Commerce|,," 16,33,097 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Dotour.com,|Travel|,,,|Travel|,," 16,29,549 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Dragon Ports,|Mobile|,,,|Mobile|,," 1,20,000 ",1.0,,,CHN,,,,closed,Closed,Kaggle Crunchbase
Droid system master,|Mobile|,,,|Mobile|,," 1,17,52,639 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
E-nterview,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
EDAN,|Manufacturing|,,,|Manufacturing|,," 1,45,57,833 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
EMcube,|Enterprise Software|,,,|Enterprise Software|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
ET Solar Group,|Clean Technology|,,,|Clean Technology|,," 5,10,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Eachbaby,|Education|,,,|Education|,," 26,06,855 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Easpring Material Technology,|Clean Technology|,,,|Clean Technology|,," 38,83,928 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Eayun,|Mobile|,,,|Mobile|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Ebaoyang,,,,,," 50,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Ecloud (Nanjing) Information and Technology,|Mobile|,,,|Mobile|,," 20,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Edaytown,|Education|,,,|Education|,," 1,56,90,376 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Elementa Energy Solutions,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Emay Softcom,|Advertising|,,,|Advertising|,, -   ,3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Embedded Internet Solutions,|Software|,,,|Software|,," 3,66,40,000 ",1.0,,,CHN,,,,closed,Closed,Kaggle Crunchbase
Emitless,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
EoeMobile,|Web Hosting|,,,|Web Hosting|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
EventBug,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Everimaging Technology,|Software|,,,|Software|,," 15,83,949 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
EximForce,|Consulting|,,,|Consulting|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
FClub,|E-Commerce|,,,|E-Commerce|,," 1,50,00,000 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
FUJIAN HAIYUAN,|Clean Technology|,,,|Clean Technology|,," 60,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
FXTrip,|Travel|,,,|Travel|,," 8,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Facishare,|Enterprises|Enterprise Software|,,,|Enterprises|Enterprise Software|,," 1,30,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Fangjia.com,|E-Commerce|,,,|E-Commerce|,," 2,80,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Fantáxico,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Fashion Republic,|Fashion|,,,|Fashion|,, -   ,2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Feedsky,|Enterprise Software|,,,|Enterprise Software|,," 5,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Feidee,|Finance|,,,|Finance|,," 2,50,00,000 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Feifei.com,|E-Commerce|,,,|E-Commerce|,," 1,30,36,393 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Fillm,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Firework,|Photography|,,,|Photography|,," 20,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Five minutes,|Games|,,,|Games|,," 50,00,000 ",3.0,,,CHN,,,,closed,Closed,Kaggle Crunchbase
Flight Steward,|Travel|,,,|Travel|,," 2,00,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
FortuneRock (China),|Biotechnology|,,,|Biotechnology|,," 2,40,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Framedia Advertising,|Advertising|,,,|Advertising|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Freezing Point,|E-Commerce|,,,|E-Commerce|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Freta.lá,|E-Commerce|,,,|E-Commerce|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Friday,|Social Media|,,,|Social Media|,," 47,96,229 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Fugate.cl,|E-Commerce|,,,|E-Commerce|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Fuhuajie Industrial (SHENZHEN),|Hardware + Software|,,,|Hardware + Software|,," 8,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Fujian Sunnada Communications,|Mobile|,,,|Mobile|,," 35,79,319 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Fujian Sunner Development,|Food Processing|Farming|,,,|Food Processing|Farming|,," 40,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Funinhand,|Photography|,,,|Photography|,," 20,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Futurefleet,|Real Time|Navigation|Mobile|,,,|Real Time|Navigation|Mobile|,," 15,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
GPNX,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
GZ.com,|Advertising|,,,|Advertising|,," 20,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Gammastar Medical Group,|Health Care|,,,|Health Care|,," 1,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Gaopeng,|E-Commerce|,,,|E-Commerce|,," 5,00,00,000 ",4.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
"Gaoxing Co., Ltd",|Manufacturing|,,,|Manufacturing|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Gecko TV,|Software|,,,|Software|,," 1,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
GeoQuip,|Clean Technology|,,,|Clean Technology|,," 1,00,00,000 ",1.0,,,CHE,,,,operating,Operating,Kaggle Crunchbase
Gient,|Clean Technology|,,,|Clean Technology|,," 30,01,500 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
Gift Pinpoint,,,,,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
Global Pharm Holdings Group,|Biotechnology|,,,|Biotechnology|,," 50,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
